sid,search,"splunk_server","_time","is_realtime","api_et","api_lt","event_count","exec_time","result_count","scan_count","search_et","search_lt",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_api_et","__mv_api_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_search_et","__mv_search_lt","__mv_status","__mv_total_run_time"
"1749340926.689","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1749340926.456544",0,"1749157200.000000000","1749329999.000000000",0,1749340926,0,0,"1749157200.000000000","1749329999.000000000",failed,"1.029",,,,,,,,,,,,,,,
"1749340928.690","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1749340928.589716",0,"1749157200.000000000","1749329999.000000000",0,1749340928,0,0,"1749157200.000000000","1749329999.000000000",failed,"0.967",,,,,,,,,,,,,,,
"1749340930.691","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1749340930.633668",0,"1749157200.000000000","1749329999.000000000",0,1749340931,0,0,"1749157200.000000000","1749329999.000000000",failed,"0.97",,,,,,,,,,,,,,,
"1749340932.692","| savedsearch instrumentation.usage.metrics","BEER-PC01","1749340932.677481",0,"1749157200.000000000","1749329999.000000000",0,1749340933,0,0,"1749340032.000000000","2147483647.000000000",completed,"0.116",,,,,,,,,,,,,,,
"1749340934.693","| savedsearch instrumentation.usage.rollup","BEER-PC01","1749340934.075708",0,"1749157200.000000000","1749329999.000000000",0,1749340934,0,0,"1749157200.000000000","1749329999.000000000",failed,"1.149",,,,,,,,,,,,,,,
"1749340936.694","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1749340936.312180",0,"1749157200.000000000","1749329999.000000000",0,1749340936,1,0,"1749157200.000000000","1749329999.000000000",completed,"0.149",,,,,,,,,,,,,,,
"1749340937.695","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1749340937.698855",0,"1749157200.000000000","1749329999.000000000",0,1749340938,1,0,"1749157200.000000000","1749329999.000000000",completed,"0.842",,,,,,,,,,,,,,,
"1749340939.696","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1749340939.961211",0,"1749157200.000000000","1749329999.000000000",0,1749340940,0,0,"1749157200.000000000","1749329999.000000000",failed,"0.997",,,,,,,,,,,,,,,
"1749340942.697","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1749340942.278399",0,"1749157200.000000000","1749329999.000000000",0,1749340942,0,0,"1749157200.000000000","1749329999.000000000",failed,"1.07",,,,,,,,,,,,,,,
"1749340944.698","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1749340944.544390",0,"1749157200.000000000","1749329999.000000000",0,1749340944,0,0,"1749157200.000000000","1749329999.000000000",failed,"1.244",,,,,,,,,,,,,,,
"1749340946.699","| savedsearch instrumentation.usage.rest","BEER-PC01","1749340946.809240",0,"1749157200.000000000","1749329999.000000000",774,1749340947,4,788,"1749157200.000000000","1749329999.000000000",completed,"0.248",,,,,,,,,,,,,,,
"1749340955.700","| savedsearch instrumentation.performance.indexing","BEER-PC01","1749340955.846232",0,"1749157200.000000000","1749329999.000000000",5326,1749340956,2,5326,"1749157200.000000000","1749329999.000000000",completed,"0.432",,,,,,,,,,,,,,,
"1749340957.701","| savedsearch instrumentation.performance.search","BEER-PC01","1749340957.485178",0,"1749157200.000000000","1749329999.000000000",254,1749340957,2,254,"1749157200.000000000","1749329999.000000000",completed,"0.228",,,,,,,,,,,,,,,
